ano,cod_produto,produto,uf,estado,municipio,qtd_produzida_ton,area_colhida_ha,valor_producao_reais
2018,41176,Tangerina,ES,Espírito Santo,Guarapari,3334,929,5144390
2019,41176,Tangerina,ES,Espírito Santo,Guarapari,2935,825,5633292
2020,41176,Tangerina,ES,Espírito Santo,Guarapari,3215,885,5674712
2021,41176,Tangerina,ES,Espírito Santo,Guarapari,3347,797,4373931
2022,41176,Tangerina,ES,Espírito Santo,Guarapari,3059,917,4422156
2023,41176,Tangerina,ES,Espírito Santo,Guarapari,2930,911,4875331
2015,41160,Pomelo,ES,Espírito Santo,Guarapari,964,220,1790192
2016,41160,Pomelo,ES,Espírito Santo,Guarapari,1071,235,1101292
2017,41160,Pomelo,ES,Espírito Santo,Guarapari,974,231,1880841
2018,41160,Pomelo,ES,Espírito Santo,Guarapari,999,249,1569935
2019,41160,Pomelo,ES,Espírito Santo,Guarapari,1165,236,878067
2020,41160,Pomelo,ES,Espírito Santo,Guarapari,1041,218,1591165
2021,41160,Pomelo,ES,Espírito Santo,Guarapari,1148,227,1493173
2022,41160,Pomelo,ES,Espírito Santo,Guarapari,999,210,1346206
2023,41160,Pomelo,ES,Espírito Santo,Guarapari,1121,,2189798
2015,41151,Laranja,ES,Espírito Santo,SÃO MATEUS,13455,1147,10632669
2016,41151,Laranja,ES,Espírito Santo,São Mateus,13620,1292,13875101
2017,41151,Laranja,ES,Espírito Santo,São Mateus,13434,,
2018,41151,Laranja,ES,Espírito Santo,São Mateus,12832,1308,11637069
2019,41151,Laranja,ES,Espírito Santo,são mateus,13697,1241,16153621
2020,41151,Laranja,ES,Espírito Santo,SÃO MATEUS,13318,1194,8346669
2021,41151,Laranja,ES,Espírito Santo,São Mateus,12895,1168,
2022,41151,Laranja,ES,Espírito Santo,São Mateus,12206,1083,8624443
2023,41151,Laranja,ES,Espírito Santo,São Mateus,12850,1301,8353539
2015,41155,Limão,ES,Espírito Santo,São Mateus,1372,180,2596764
2016,41155,Limão,ES,Espírito Santo,SÃO MATEUS,1297,162,2374635
2017,41155,Limão,ES,Espírito Santo,São Mateus,1115,158,1502540
2018,41155,Limão,ES,Espírito Santo,São Mateus,1136,,693212
2019,41155,Limão,ES,Espírito Santo,São Mateus,1360,187,1247657
2020,41155,Limão,ES,Espírito Santo,SÃO MATEUS,1331,169,2326930
2021,41155,Limão,ES,Espírito Santo,São Mateus,,183,2566630
2022,41155,Limão,ES,Espírito Santo,São Mateus,1276,,2219299
2023,41155,Limão,ES,Espírito Santo,São Mateus,1511,168,2803958
2015,41176,Tangerina,ES,Espírito Santo,São Mateus,8809,620,10578110
2016,41176,Tangerina,ES,Espírito Santo,São Mateus,8651,565,12779881
2017,41176,Tangerina,ES,Espírito Santo,São Mateus,7849,635,10946625
2018,41176,Tangerina,ES,Espírito Santo,São Mateus,8538,595,16642828
2019,41176,Tangerina,ES,Espírito Santo,São Mateus,8354,595,8362139
2020,41176,Tangerina,ES,Espírito Santo,SÃO MATEUS,8554,642,6154254
2021,41176,Tangerina,ES,Espírito Santo,São Mateus,7462,563,10250278
2022,41176,Tangerina,ES,Espírito Santo,São Mateus,8446,619,14294450
2023,41176,Tangerina,ES,Espírito Santo,São Mateus,8314,576,16000842
2015,41160,Pomelo,ES,Espírito Santo,São Mateus,1721,,
2016,41160,Pomelo,ES,Espírito Santo,São Mateus,2239,,2857112
2017,41160,Pomelo,ES,Espírito Santo,São Mateus,2272,93,
2018,41160,Pomelo,ES,Espírito Santo,São Mateus,2186,101,1879432
2019,41160,Pomelo,ES,Espírito Santo,São Mateus,2009,102,1495036
2020,41160,Pomelo,ES,Espírito Santo,São Mateus,1897,94,2010647
2021,41160,Pomelo,ES,Espírito Santo,São Mateus,1906,95,
2022,41160,Pomelo,ES,Espírito Santo,São Mateus,2160,89,
2023,41160,Pomelo,ES,Espírito Santo,São Mateus,2073,91,4033766
2015,41151,Laranja,ES,Espírito Santo,Aracruz,18060,443,9278527
2016,41151,Laranja,ES,Espírito Santo,Aracruz,22860,369,13697130
2017,41151,Laranja,ES,Espírito Santo,Aracruz,22034,374,
2018,41151,Laranja,ES,Espírito Santo,Aracruz,22013,405,11298208
2019,41151,Laranja,ES,Espírito Santo,Aracruz,21774,430,
2020,41151,Laranja,ES,Espírito Santo,Aracruz,22084,432,17314173
2021,41151,Laranja,ES,Espírito Santo,Aracruz,17631,434,17411030
2022,41151,Laranja,ES,Espírito Santo,Aracruz,18071,409,12543346
2023,41151,Laranja,ES,Espírito Santo,aracruz,19048,424,16806401
2015,41155,Limão,ES,Espírito Santo,Aracruz,163,223,110803
2016,41155,Limão,ES,Espírito Santo,Aracruz,159,246,151800
2017,41155,Limão,ES,Espírito Santo,Aracruz,165,228,125635
2018,41155,Limão,ES,Espírito Santo,Aracruz,188,203,186447
2019,41155,Limão,ES,Espírito Santo,aracruz,180,233,276410
2020,41155,Limão,ES,Espírito Santo,Aracruz,153,215,261284
2021,41155,Limão,ES,Espírito Santo,Aracruz,190,,344962
2022,41155,Limão,ES,Espírito Santo,Aracruz,173,235,341935
2023,41155,Limão,ES,Espírito Santo,Aracruz,142,218,142754
2015,41176,Tangerina,ES,Espírito Santo,Aracruz,7824,665,9922761
2016,41176,Tangerina,ES,Espírito Santo,Aracruz,7049,745,7802398
2017,41176,Tangerina,ES,Espírito Santo,aracruz,7201,646,11207441
2018,41176,Tangerina,ES,Espírito Santo,aracruz,6601,625,8650339
2019,41176,Tangerina,ES,Espírito Santo,Aracruz,7148,723,11583186
2020,41176,Tangerina,ES,Espírito Santo,Aracruz,7352,752,12457985
2021,41176,Tangerina,ES,Espírito Santo,Aracruz,7161,675,4706440
2022,41176,Tangerina,ES,Espírito Santo,Aracruz,7298,705,13363210
2023,41176,Tangerina,ES,Espírito Santo,aracruz,7158,656,7878284
2015,41160,Pomelo,ES,Espírito Santo,Aracruz,1388,367,1151413
2016,41160,Pomelo,ES,Espírito Santo,Aracruz,,363,
2017,41160,Pomelo,ES,Espírito Santo,Aracruz,1249,,1986915
2018,41160,Pomelo,ES,Espírito Santo,Aracruz,1198,413,1260734
2019,41160,Pomelo,ES,Espírito Santo,Aracruz,1356,348,1539814
2020,41160,Pomelo,ES,Espírito Santo,Aracruz,1214,418,1145497
2021,41160,Pomelo,ES,Espírito Santo,Aracruz,1126,373,
2022,41160,Pomelo,ES,Espírito Santo,Aracruz,1326,,1040667
2023,41160,Pomelo,ES,Espírito Santo,Aracruz,,419,1682192
2015,41151,Laranja,MT,Mato Grosso,Cuiabá,2981,1278,2674391
2016,41151,Laranja,MT,Mato Grosso,Cuiabá,3618,1202,1828446
2017,41151,Laranja,MT,Mato Grosso,Cuiabá,3510,1261,3368667
2018,41151,Laranja,MT,Mato Grosso,CUIABÁ,3601,1092,4078387
2019,41151,Laranja,MT,Mato Grosso,Cuiabá,,1108,2675584
2020,41151,Laranja,MT,Mato Grosso,Cuiabá,3329,1084,3832336
2021,41151,Laranja,MT,Mato Grosso,Cuiabá,3956,1151,2742533
2022,41151,Laranja,MT,Mato Grosso,cuiabá,3738,1078,4150812
2023,41151,Laranja,MT,Mato Grosso,CUIABÁ,3054,1106,2885287
2015,41155,Limão,MT,Mato Grosso,cuiabá,1629,254,2726625
2016,41155,Limão,MT,Mato Grosso,Cuiabá,2194,253,2831962
2017,41155,Limão,MT,Mato Grosso,Cuiabá,1859,267,3365161
2018,41155,Limão,MT,Mato Grosso,cuiabá,1761,261,1900360
2019,41155,Limão,MT,Mato Grosso,Cuiabá,1661,249,2413476
2020,41155,Limão,MT,Mato Grosso,Cuiabá,1949,230,3484305
2021,41155,Limão,MT,Mato Grosso,Cuiabá,2195,250,1328526
2022,41155,Limão,MT,Mato Grosso,Cuiabá,1695,273,1832531
2023,41155,Limão,MT,Mato Grosso,CUIABÁ,1861,238,2691194
2015,41176,Tangerina,MT,Mato Grosso,Cuiabá,6675,627,6833768
2016,41176,Tangerina,MT,Mato Grosso,Cuiabá,7767,614,10997710
2017,41176,Tangerina,MT,Mato Grosso,Cuiabá,7498,539,11354891
2018,41176,Tangerina,MT,Mato Grosso,Cuiabá,8027,569,13687361
2019,41176,Tangerina,MT,Mato Grosso,Cuiabá,7352,558,7543305
2020,41176,Tangerina,MT,Mato Grosso,Cuiabá,7001,558,8180954
2021,41176,Tangerina,MT,Mato Grosso,Cuiabá,7823,590,10951387
2022,41176,Tangerina,MT,Mato Grosso,cuiabá,6195,573,11211720
2023,41176,Tangerina,MT,Mato Grosso,Cuiabá,6059,599,7731895
2015,41160,Pomelo,MT,Mato Grosso,Cuiabá,,114,1105554
2016,41160,Pomelo,MT,Mato Grosso,Cuiabá,1427,127,2803140
2017,41160,Pomelo,MT,Mato Grosso,Cuiabá,1349,119,2357281
2018,41160,Pomelo,MT,Mato Grosso,Cuiabá,1579,126,2890079
2019,41160,Pomelo,MT,Mato Grosso,Cuiabá,1784,122,3530666
2020,41160,Pomelo,MT,Mato Grosso,Cuiabá,1711,131,2577335
2021,41160,Pomelo,MT,Mato Grosso,Cuiabá,1693,,1852271
2022,41160,Pomelo,MT,Mato Grosso,Cuiabá,1665,,2815717
2023,41160,Pomelo,MT,Mato Grosso,Cuiabá,1581,124,2356665
2015,41151,Laranja,MT,Mato Grosso,VÁRZEA GRANDE,10855,496,11654229
2016,41151,Laranja,MT,Mato Grosso,Várzea Grande,12538,465,7508599
2017,41151,Laranja,MT,Mato Grosso,Várzea Grande,10788,542,11318120
2018,41151,Laranja,MT,Mato Grosso,Várzea Grande,11296,506,7023189
2019,41151,Laranja,MT,Mato Grosso,Várzea Grande,11706,465,9072710
2020,41151,Laranja,MT,Mato Grosso,Várzea Grande,9589,470,3986675
2021,41151,Laranja,MT,Mato Grosso,Várzea Grande,9417,546,6954270
2022,41151,Laranja,MT,Mato Grosso,Várzea Grande,11507,501,6359941
2023,41151,Laranja,MT,Mato Grosso,Várzea Grande,9496,453,
2015,41155,Limão,MT,Mato Grosso,VÁRZEA GRANDE,851,215,1468452
2016,41155,Limão,MT,Mato Grosso,VÁRZEA GRANDE,747,233,1303475
2017,41155,Limão,MT,Mato Grosso,várzea grande,868,201,1508772
2018,41155,Limão,MT,Mato Grosso,Várzea Grande,838,216,1190744
2019,41155,Limão,MT,Mato Grosso,Várzea Grande,801,226,1298354
2020,41155,Limão,MT,Mato Grosso,Várzea Grande,945,199,1482524
2021,41155,Limão,MT,Mato Grosso,Várzea Grande,823,204,1598520
2022,41155,Limão,MT,Mato Grosso,Várzea Grande,823,226,648342
2023,41155,Limão,MT,Mato Grosso,VÁRZEA GRANDE,901,,706377
2015,41176,Tangerina,MT,Mato Grosso,Várzea Grande,756,381,1048819
2016,41176,Tangerina,MT,Mato Grosso,Várzea Grande,957,380,1493086
2017,41176,Tangerina,MT,Mato Grosso,Várzea Grande,878,365,623473
2018,41176,Tangerina,MT,Mato Grosso,VÁRZEA GRANDE,880,394,1160563
2019,41176,Tangerina,MT,Mato Grosso,Várzea Grande,935,427,1420284
2020,41176,Tangerina,MT,Mato Grosso,Várzea Grande,910,414,658870
2021,41176,Tangerina,MT,Mato Grosso,Várzea Grande,888,408,1007465
2022,41176,Tangerina,MT,Mato Grosso,Várzea Grande,859,357,
2023,41176,Tangerina,MT,Mato Grosso,várzea grande,900,431,905882
2015,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1259,,806124
2016,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1272,166,2523780
2017,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1139,176,1098334
2018,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1142,159,2073593
2019,41160,Pomelo,MT,Mato Grosso,Várzea Grande,999,169,1712133
2020,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1001,168,1215668
2021,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1349,161,2241755
2022,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1240,150,1603544
2023,41160,Pomelo,MT,Mato Grosso,Várzea Grande,1090,163,888544
2015,41151,Laranja,MT,Mato Grosso,rondonópolis,10042,918,12024593
2016,41151,Laranja,MT,Mato Grosso,Rondonópolis,10883,964,11692094
2017,41151,Laranja,MT,Mato Grosso,Rondonópolis,-,868,6703652
2018,41151,Laranja,MT,Mato Grosso,rondonópolis,9024,904,5710745
2019,41151,Laranja,MT,Mato Grosso,Rondonópolis,11326,928,5494075
2020,41151,Laranja,MT,Mato Grosso,Rondonópolis,11545,828,10336905
2021,41151,Laranja,MT,Mato Grosso,RONDONÓPOLIS,10096,,6681988
2022,41151,Laranja,MT,Mato Grosso,Rondonópolis,9707,970,4185293
2023,41151,Laranja,MT,Mato Grosso,Rondonópolis,10175,918,8291868
2015,41155,Limão,MT,Mato Grosso,Rondonópolis,1918,,1337286
2016,41155,Limão,MT,Mato Grosso,Rondonópolis,1750,308,2405646
2017,41155,Limão,MT,Mato Grosso,Rondonópolis,1536,283,1223806
2018,41155,Limão,MT,Mato Grosso,Rondonópolis,1596,287,1281024
2019,41155,Limão,MT,Mato Grosso,RONDONÓPOLIS,1646,322,1550602
2020,41155,Limão,MT,Mato Grosso,Rondonópolis,1951,,3550981
2021,41155,Limão,MT,Mato Grosso,RONDONÓPOLIS,1879,334,3200276
2022,41155,Limão,MT,Mato Grosso,Rondonópolis,1476,294,2808755
2023,41155,Limão,MT,Mato Grosso,Rondonópolis,1880,327,2748360
2015,41176,Tangerina,MT,Mato Grosso,Rondonópolis,8474,403,11635617
2016,41176,Tangerina,MT,Mato Grosso,Rondonópolis,6849,432,9053940
2017,41176,Tangerina,MT,Mato Grosso,Rondonópolis,9045,397,6515053
2018,41176,Tangerina,MT,Mato Grosso,Rondonópolis,6616,,4326687
2019,41176,Tangerina,MT,Mato Grosso,RONDONÓPOLIS,8927,407,9054451
2020,41176,Tangerina,MT,Mato Grosso,Rondonópolis,6878,436,7532527
2021,41176,Tangerina,MT,Mato Grosso,Rondonópolis,7452,450,10727160
2022,41176,Tangerina,MT,Mato Grosso,RONDONÓPOLIS,9016,391,13213233
2023,41176,Tangerina,MT,Mato Grosso,Rondonópolis,9029,390,6764162
2015,41160,Pomelo,MT,Mato Grosso,Rondonópolis,,234,2867577
2016,41160,Pomelo,MT,Mato Grosso,RONDONÓPOLIS,1477,233,1897168
2017,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1193,258,1393978
2018,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1359,246,932282
2019,41160,Pomelo,MT,Mato Grosso,RONDONÓPOLIS,1355,263,1920616
2020,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1187,264,1385706
2021,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1527,254,2946434
2022,41160,Pomelo,MT,Mato Grosso,Rondonópolis,-,241,2524616
2023,41160,Pomelo,MT,Mato Grosso,Rondonópolis,1529,,3042374
2015,41151,Laranja,MT,Mato Grosso,Sinop,14339,870,8939690
2016,41151,Laranja,MT,Mato Grosso,sinop,14907,959,10423279
2017,41151,Laranja,MT,Mato Grosso,Sinop,-,836,6942360
2018,41151,Laranja,MT,Mato Grosso,Sinop,12394,867,8407927
2019,41151,Laranja,MT,Mato Grosso,Sinop,12694,813,9692427
2020,41151,Laranja,MT,Mato Grosso,Sinop,12904,922,6733167
2021,41151,Laranja,MT,Mato Grosso,Sinop,12358,853,11480621
2022,41151,Laranja,MT,Mato Grosso,Sinop,13563,841,6274144
2023,41151,Laranja,MT,Mato Grosso,Sinop,,903,9628860
2015,41155,Limão,MT,Mato Grosso,Sinop,792,264,1270318
2016,41155,Limão,MT,Mato Grosso,Sinop,687,307,1133660
2017,41155,Limão,MT,Mato Grosso,Sinop,644,311,983819
2018,41155,Limão,MT,Mato Grosso,Sinop,819,271,643118
2019,41155,Limão,MT,Mato Grosso,Sinop,826,312,914350
2020,41155,Limão,MT,Mato Grosso,Sinop,684,313,417187
2021,41155,Limão,MT,Mato Grosso,Sinop,654,304,780735
2022,41155,Limão,MT,Mato Grosso,SINOP,881,300,1301694
2023,41155,Limão,MT,Mato Grosso,Sinop,808,289,643090
2015,41176,Tangerina,MT,Mato Grosso,Sinop,6188,157,11420076
2016,41176,Tangerina,MT,Mato Grosso,Sinop,5176,138,7926706
2017,41176,Tangerina,MT,Mato Grosso,SINOP,5226,166,9399011
2018,41176,Tangerina,MT,Mato Grosso,Sinop,5029,166,8453447
2019,41176,Tangerina,MT,Mato Grosso,Sinop,5747,166,10061424
2020,41176,Tangerina,MT,Mato Grosso,Sinop,6307,141,7434969
2021,41176,Tangerina,MT,Mato Grosso,Sinop,5359,155,7649848
2022,41176,Tangerina,MT,Mato Grosso,Sinop,6220,157,9940952
2023,41176,Tangerina,MT,Mato Grosso,Sinop,5049,163,8719914
2015,41160,Pomelo,MT,Mato Grosso,Sinop,1358,187,1424853
2016,41160,Pomelo,MT,Mato Grosso,Sinop,1209,175,1605951
2017,41160,Pomelo,MT,Mato Grosso,Sinop,1411,180,1069752
2018,41160,Pomelo,MT,Mato Grosso,Sinop,-,165,2037488
2019,41160,Pomelo,MT,Mato Grosso,Sinop,1388,193,941203
2020,41160,Pomelo,MT,Mato Grosso,Sinop,1496,166,
2021,41160,Pomelo,MT,Mato Grosso,Sinop,1507,181,1149421
2022,41160,Pomelo,MT,Mato Grosso,Sinop,1181,183,828405
2023,41160,Pomelo,MT,Mato Grosso,Sinop,1506,181,1383004
2015,41151,Laranja,MT,Mato Grosso,Tangará da Serra,17717,2048,8042781
2016,41151,Laranja,MT,Mato Grosso,Tangará da Serra,14878,1938,
2017,41151,Laranja,MT,Mato Grosso,Tangará da Serra,19865,1904,18322459
2018,41151,Laranja,MT,Mato Grosso,Tangará da Serra,,1831,8167444
2019,41151,Laranja,MT,Mato Grosso,Tangará da Serra,15286,2126,13797493
2020,41151,Laranja,MT,Mato Grosso,Tangará da Serra,19321,2062,8336090
2021,41151,Laranja,MT,Mato Grosso,TANGARÁ DA SERRA,15755,1917,10753000
2022,41151,Laranja,MT,Mato Grosso,Tangará da Serra,,1776,11555048
2023,41151,Laranja,MT,Mato Grosso,TANGARÁ DA SERRA,18490,1942,17723583
2015,41155,Limão,MT,Mato Grosso,Tangará da Serra,,199,2123634
2016,41155,Limão,MT,Mato Grosso,tangará da serra,1521,226,1186912
2017,41155,Limão,MT,Mato Grosso,Tangará da Serra,1377,200,1447411
2018,41155,Limão,MT,Mato Grosso,Tangará da Serra,1295,201,2262345
2019,41155,Limão,MT,Mato Grosso,Tangará da Serra,1369,220,2449399
2020,41155,Limão,MT,Mato Grosso,tangará da serra,1228,231,2085614
2021,41155,Limão,MT,Mato Grosso,Tangará da Serra,1266,195,
2022,41155,Limão,MT,Mato Grosso,TANGARÁ DA SERRA,1436,195,2240280
2023,41155,Limão,MT,Mato Grosso,Tangará da Serra,1321,223,1698438
2015,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,5025,214,3057710
2016,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,5741,213,9222185
2017,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,4935,216,7525492
2018,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,5305,229,5442001
2019,41176,Tangerina,MT,Mato Grosso,TANGARÁ DA SERRA,5377,227,10290434
2020,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,4693,214,4981417
2021,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,5286,234,7155256
2022,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,6203,209,11611186
2023,41176,Tangerina,MT,Mato Grosso,Tangará da Serra,5545,214,7546722
2015,41160,Pomelo,MT,Mato Grosso,tangará da serra,1308,168,2542064
2016,41160,Pomelo,MT,Mato Grosso,Tangará da Serra,1472,157,1721461
2017,41160,Pomelo,MT,Mato Grosso,Tangará da Serra,1228,,1755278
2018,41160,Pomelo,MT,Mato Grosso,TANGARÁ DA SERRA,1208,174,1274674
2019,41160,Pomelo,MT,Mato Grosso,Tangará da Serra,1398,174,1536825
2020,41160,Pomelo,MT,Mato Grosso,Tangará da Serra,1299,175,1084718
2021,41160,Pomelo,MT,Mato Grosso,Tangará da Serra,1171,175,1023524
2022,41160,Pomelo,MT,Mato Grosso,Tangará da Serra,-,164,2477982
2023,41160,Pomelo,MT,Mato Grosso,Tangará da Serra,1254,172,1813305
2015,41151,Laranja,MT,Mato Grosso,Cáceres,11523,1478,11828550
2016,41151,Laranja,MT,Mato Grosso,Cáceres,12620,1749,6517309
2017,41151,Laranja,MT,Mato Grosso,Cáceres,11984,1496,12204199
2018,41151,Laranja,MT,Mato Grosso,Cáceres,,1753,5190087
2019,41151,Laranja,MT,Mato Grosso,Cáceres,13653,1674,8707216
2020,41151,Laranja,MT,Mato Grosso,Cáceres,11196,1498,13103894
2021,41151,Laranja,MT,Mato Grosso,Cáceres,12479,1763,7834907
2022,41151,Laranja,MT,Mato Grosso,Cáceres,11512,1766,11361200
2023,41151,Laranja,MT,Mato Grosso,Cáceres,11273,1666,10918021
2015,41155,Limão,MT,Mato Grosso,Cáceres,994,227,1302474
2016,41155,Limão,MT,Mato Grosso,Cáceres,854,234,882354
2017,41155,Limão,MT,Mato Grosso,Cáceres,899,259,1360201
2018,41155,Limão,MT,Mato Grosso,Cáceres,1128,242,
2019,41155,Limão,MT,Mato Grosso,Cáceres,1019,219,
2020,41155,Limão,MT,Mato Grosso,Cáceres,1021,228,1976155
2021,41155,Limão,MT,Mato Grosso,Cáceres,1141,256,1776225
2022,41155,Limão,MT,Mato Grosso,Cáceres,938,218,1381014
2023,41155,Limão,MT,Mato Grosso,Cáceres,917,235,
2015,41176,Tangerina,MT,Mato Grosso,Cáceres,3793,,2498306
2016,41176,Tangerina,MT,Mato Grosso,Cáceres,3472,434,6637856
2017,41176,Tangerina,MT,Mato Grosso,Cáceres,3173,456,3011158
2018,41176,Tangerina,MT,Mato Grosso,Cáceres,3899,482,4113050
2019,41176,Tangerina,MT,Mato Grosso,Cáceres,4122,465,6260086
2020,41176,Tangerina,MT,Mato Grosso,Cáceres,3275,407,3141831
2021,41176,Tangerina,MT,Mato Grosso,Cáceres,3460,470,4152641
2022,41176,Tangerina,MT,Mato Grosso,Cáceres,3908,427,3093798
2023,41176,Tangerina,MT,Mato Grosso,Cáceres,3942,409,5232484
2015,41160,Pomelo,MT,Mato Grosso,Cáceres,-,120,3928919
2016,41160,Pomelo,MT,Mato Grosso,Cáceres,1908,119,2367973
2017,41160,Pomelo,MT,Mato Grosso,Cáceres,,118,1163957
2018,41160,Pomelo,MT,Mato Grosso,Cáceres,1862,131,3495551
2019,41160,Pomelo,MT,Mato Grosso,Cáceres,1913,115,3115451
2020,41160,Pomelo,MT,Mato Grosso,Cáceres,1891,,1141071
2021,41160,Pomelo,MT,Mato Grosso,Cáceres,2019,131,1567334
2022,41160,Pomelo,MT,Mato Grosso,Cáceres,1968,117,2890243
2023,41160,Pomelo,MT,Mato Grosso,Cáceres,1832,113,2125708
2015,41151,Laranja,MT,Mato Grosso,Sorriso,3553,550,1571892
2016,41151,Laranja,MT,Mato Grosso,SORRISO,3932,517,2857311
2017,41151,Laranja,MT,Mato Grosso,Sorriso,3559,577,2178875
2018,41151,Laranja,MT,Mato Grosso,Sorriso,3600,536,2781436
2019,41151,Laranja,MT,Mato Grosso,SORRISO,4015,563,2481541
2020,41151,Laranja,MT,Mato Grosso,Sorriso,3568,503,3182147
2021,41151,Laranja,MT,Mato Grosso,Sorriso,3673,574,1869794
2022,41151,Laranja,MT,Mato Grosso,sorriso,,515,2962648
2023,41151,Laranja,MT,Mato Grosso,Sorriso,,565,2930541
2015,41155,Limão,MT,Mato Grosso,Sorriso,1200,354,962499
2016,41155,Limão,MT,Mato Grosso,Sorriso,998,348,1103138
2017,41155,Limão,MT,Mato Grosso,Sorriso,935,352,
2018,41155,Limão,MT,Mato Grosso,Sorriso,947,310,1250239
2019,41155,Limão,MT,Mato Grosso,Sorriso,-,355,1733805
2020,41155,Limão,MT,Mato Grosso,Sorriso,1037,341,1172878
2021,41155,Limão,MT,Mato Grosso,SORRISO,1248,,2367358
2022,41155,Limão,MT,Mato Grosso,Sorriso,943,,1043871
2023,41155,Limão,MT,Mato Grosso,Sorriso,1072,357,2039379
2015,41176,Tangerina,MT,Mato Grosso,Sorriso,2191,729,4088962
2016,41176,Tangerina,MT,Mato Grosso,Sorriso,2165,709,1996336
2017,41176,Tangerina,MT,Mato Grosso,Sorriso,1783,772,1934854
2018,41176,Tangerina,MT,Mato Grosso,Sorriso,1727,701,2014111
2019,41176,Tangerina,MT,Mato Grosso,Sorriso,2119,785,1547043
2020,41176,Tangerina,MT,Mato Grosso,Sorriso,1768,725,2109662
2021,41176,Tangerina,MT,Mato Grosso,Sorriso,1959,,3645137
2022,41176,Tangerina,MT,Mato Grosso,Sorriso,,727,3066234
2023,41176,Tangerina,MT,Mato Grosso,Sorriso,1795,750,2372471
2015,41160,Pomelo,MT,Mato Grosso,Sorriso,185,375,196651
2016,41160,Pomelo,MT,Mato Grosso,Sorriso,178,366,216789
2017,41160,Pomelo,MT,Mato Grosso,Sorriso,207,384,325026
2018,41160,Pomelo,MT,Mato Grosso,Sorriso,198,434,207921
2019,41160,Pomelo,MT,Mato Grosso,Sorriso,194,372,338768
2020,41160,Pomelo,MT,Mato Grosso,Sorriso,163,415,299699
2021,41160,Pomelo,MT,Mato Grosso,Sorriso,194,429,118749
2022,41160,Pomelo,MT,Mato Grosso,SORRISO,219,393,374130
2023,41160,Pomelo,MT,Mato Grosso,sorriso,211,377,413652
2015,41151,Laranja,MT,Mato Grosso,Lucas do Rio Verde,6259,1382,3022814
2016,41151,Laranja,MT,Mato Grosso,Lucas do Rio Verde,5888,1375,4512615
2017,41151,Laranja,MT,Mato Grosso,Lucas do Rio Verde,7555,1305,5717710
